web-scraper-order,web-scraper-start-url,cited_links,cited_links-href,cited_paper_doi,cited_paper_doi-href
"1571877956-13499","https://doi.org/10.1109/SCC.2015.47","View Article","https://ieeexplore.ieee.org/document/8010750","10.1109/CBI.2017.34","https://doi.org/10.1109/CBI.2017.34"
"1571848700-10456","https://doi.org/10.1109/TSC.2011.42","View Article","https://ieeexplore.ieee.org/document/7469864","10.1109/TCC.2016.2567392","https://doi.org/10.1109/TCC.2016.2567392"
"1571801864-2757","https://doi.org/10.1109/TSC.2009.11","View Article","https://ieeexplore.ieee.org/document/5552776","10.1109/ICWS.2010.47","https://doi.org/10.1109/ICWS.2010.47"
"1571878314-13527","https://doi.org/10.1109/SCC.2006.20","View Article","https://ieeexplore.ieee.org/document/5557221","10.1109/SCC.2010.49","https://doi.org/10.1109/SCC.2010.49"
"1571875214-13258","https://doi.org/10.1109/SCC.2011.73","View Article","https://ieeexplore.ieee.org/document/8100993","10.1109/TMC.2017.2771427","https://doi.org/10.1109/TMC.2017.2771427"
"1571854122-11017","https://doi.org/10.1109/TSC.2012.2","View Article","https://ieeexplore.ieee.org/document/7515726","10.1109/CCGrid.2016.76","https://doi.org/10.1109/CCGrid.2016.76"
"1571829090-7687","https://doi.org/10.1109/TSC.2015.2491285","View Article","https://ieeexplore.ieee.org/document/8457206","10.1109/ACCESS.2018.2868544","https://doi.org/10.1109/ACCESS.2018.2868544"
"1571841892-9775","https://doi.org/10.1109/TSC.2010.56","View Article","https://ieeexplore.ieee.org/document/7592091","10.1109/EMBC.2016.7592091","https://doi.org/10.1109/EMBC.2016.7592091"
"1571873765-13132","https://doi.org/10.1109/SCC.2011.18","View Article","https://ieeexplore.ieee.org/document/7906594","10.1109/ACCESS.2017.2696027","https://doi.org/10.1109/ACCESS.2017.2696027"
"1571834950-8742","https://doi.org/10.1109/TSC.2011.31","View Article","https://ieeexplore.ieee.org/document/6724249","10.1109/ICCIC.2013.6724249","https://doi.org/10.1109/ICCIC.2013.6724249"
"1571812150-4559","https://doi.org/10.1109/TSC.2012.33","View Article","https://ieeexplore.ieee.org/document/7823781","10.1109/ICPADS.2016.0066","https://doi.org/10.1109/ICPADS.2016.0066"
"1571835471-8839","https://doi.org/10.1109/TSC.2014.2304717","View Article","https://ieeexplore.ieee.org/document/7763832","10.1109/TII.2016.2635081","https://doi.org/10.1109/TII.2016.2635081"
"1571811603-4422","https://doi.org/10.1109/TSC.2010.57","View Article","https://ieeexplore.ieee.org/document/6449433","10.1109/SOCA.2012.6449433","https://doi.org/10.1109/SOCA.2012.6449433"
"1571852400-10840","https://doi.org/10.1109/TSC.2016.2596289","View Article","https://ieeexplore.ieee.org/document/8389047","10.1109/RAIT.2018.8389047","https://doi.org/10.1109/RAIT.2018.8389047"
"1571800642-2491","https://doi.org/10.1109/TSC.2015.2491281","View Article","https://ieeexplore.ieee.org/document/8299880","10.1109/WiSPNET.2017.8299880","https://doi.org/10.1109/WiSPNET.2017.8299880"
"1571854113-11014","https://doi.org/10.1109/TSC.2012.2","View Article","https://ieeexplore.ieee.org/document/8030672","10.1109/CLOUD.2017.114","https://doi.org/10.1109/CLOUD.2017.114"
"1571830342-7919","https://doi.org/10.1109/TSC.2011.4","View Article","https://ieeexplore.ieee.org/document/6257946","10.1109/ICWS.2012.26","https://doi.org/10.1109/ICWS.2012.26"
"1571817799-5686","https://doi.org/10.1109/TSC.2010.24","View Article","https://ieeexplore.ieee.org/document/6997656","10.1109/MFI.2014.6997656","https://doi.org/10.1109/MFI.2014.6997656"
"1571821673-6405","https://doi.org/10.1109/TSC.2015.2449302","View Article","https://ieeexplore.ieee.org/document/8599316","10.1109/ICSAI.2018.8599316","https://doi.org/10.1109/ICSAI.2018.8599316"
"1571824017-6810","https://doi.org/10.1109/TSC.2013.23","View Article","https://ieeexplore.ieee.org/document/7226862","10.1109/TSC.2015.2473843","https://doi.org/10.1109/TSC.2015.2473843"
"1571876515-13359","https://doi.org/10.1109/SCC.2016.124","View Article","https://ieeexplore.ieee.org/document/7959309","10.1109/ICWR.2017.7959309","https://doi.org/10.1109/ICWR.2017.7959309"
"1571849723-10560","https://doi.org/10.1109/TSC.2013.9","View Article","https://ieeexplore.ieee.org/document/7519020","10.1109/TSC.2016.2593925","https://doi.org/10.1109/TSC.2016.2593925"
"1571892024-14671","https://doi.org/10.1109/SCC.2008.83","View Article","https://ieeexplore.ieee.org/document/5958089","10.1109/SRII.2011.32","https://doi.org/10.1109/SRII.2011.32"
"1571796913-1408","https://doi.org/10.1109/TSC.2010.26","View Article","https://ieeexplore.ieee.org/document/6257685","10.1109/NAVTEC.2012.22","https://doi.org/10.1109/NAVTEC.2012.22"
"1571843609-9941","https://doi.org/10.1109/TSC.2014.2381611","View Article","https://ieeexplore.ieee.org/document/8456411","10.1109/SCC.2018.00025","https://doi.org/10.1109/SCC.2018.00025"
"1571860574-11999","https://doi.org/10.1109/TSC.2011.54","View Article","https://ieeexplore.ieee.org/document/6669869","10.1049/iet-net.2013.0009","https://doi.org/10.1049/iet-net.2013.0009"
"1571841831-9768","https://doi.org/10.1109/TSC.2010.56","View Article","https://ieeexplore.ieee.org/document/6923471","10.1109/JSYST.2014.2345912","https://doi.org/10.1109/JSYST.2014.2345912"
"1571871191-12965","https://doi.org/10.1109/SCC.2008.157","View Article","https://ieeexplore.ieee.org/document/5552734","10.1109/ICWS.2010.116","https://doi.org/10.1109/ICWS.2010.116"
"1571804379-3478","https://doi.org/10.1109/TSC.2015.2390413","View Article","https://ieeexplore.ieee.org/document/8556130","10.1109/WOCN.2018.8556130","https://doi.org/10.1109/WOCN.2018.8556130"
"1571879419-13636","https://doi.org/10.1109/SCC.2008.112","View Article","https://ieeexplore.ieee.org/document/5476765","10.1109/ICIW.2010.33","https://doi.org/10.1109/ICIW.2010.33"
"1571802097-2851","https://doi.org/10.1109/TSC.2013.47","View Article","https://ieeexplore.ieee.org/document/7426102","10.1109/SYNASC.2015.58","https://doi.org/10.1109/SYNASC.2015.58"
"1571792893-347","https://doi.org/10.1109/TSC.2016.2533348","View Article","https://ieeexplore.ieee.org/document/8571226","10.1109/ACCESS.2018.2885948","https://doi.org/10.1109/ACCESS.2018.2885948"
"1571824434-6870","https://doi.org/10.1109/TSC.2015.2473843","View Article","https://ieeexplore.ieee.org/document/8776830","10.1109/ICACTM.2019.8776830","https://doi.org/10.1109/ICACTM.2019.8776830"
"1571821782-6421","https://doi.org/10.1109/TSC.2013.51","View Article","https://ieeexplore.ieee.org/document/8352589","10.1109/ACCESS.2018.2831219","https://doi.org/10.1109/ACCESS.2018.2831219"
"1571857087-11650","https://doi.org/10.1109/TSC.2008.2","View Article","https://ieeexplore.ieee.org/document/7546250","10.1109/CICN.2015.201","https://doi.org/10.1109/CICN.2015.201"
"1571885601-14134","https://doi.org/10.1109/SCC.2007.131","View Article","https://ieeexplore.ieee.org/document/5190706","10.1109/SERVICES-I.2009.72","https://doi.org/10.1109/SERVICES-I.2009.72"
"1571799755-2303","https://doi.org/10.1109/TSC.2008.16","View Article","https://ieeexplore.ieee.org/document/5232792","10.1109/MIC.2009.97","https://doi.org/10.1109/MIC.2009.97"
"1571823515-6730","https://doi.org/10.1109/TSC.2013.40","View Article","https://ieeexplore.ieee.org/document/6899694","10.1109/TPDS.2014.2358556","https://doi.org/10.1109/TPDS.2014.2358556"
"1571841179-9702","https://doi.org/10.1109/TSC.2015.2479228","View Article","https://ieeexplore.ieee.org/document/8814132","10.1109/SCC.2019.00024","https://doi.org/10.1109/SCC.2019.00024"
"1571845117-10071","https://doi.org/10.1109/TSC.2008.17","View Article","https://ieeexplore.ieee.org/document/6928919","10.1109/ICWS.2014.59","https://doi.org/10.1109/ICWS.2014.59"
"1571830436-7932","https://doi.org/10.1109/TSC.2010.9","View Article","https://ieeexplore.ieee.org/document/7013193","10.1109/ICTSS.2014.7013193","https://doi.org/10.1109/ICTSS.2014.7013193"
"1571815631-5271","https://doi.org/10.1109/TSC.2016.2555313","View Article","https://ieeexplore.ieee.org/document/7787073","10.1109/MobServ.2016.35","https://doi.org/10.1109/MobServ.2016.35"
"1571817551-5643","https://doi.org/10.1109/TSC.2013.2295811","View Article","https://ieeexplore.ieee.org/document/8754080","10.1109/COMPSAC.2019.00079","https://doi.org/10.1109/COMPSAC.2019.00079"
"1571870630-12915","https://doi.org/10.1109/SCC.2016.43","View Article","https://ieeexplore.ieee.org/document/7973722","10.1109/CCGRID.2017.25","https://doi.org/10.1109/CCGRID.2017.25"
"1571818949-5910","https://doi.org/10.1109/TSC.2010.54","View Article","https://ieeexplore.ieee.org/document/7195588","10.1109/ICWS.2015.54","https://doi.org/10.1109/ICWS.2015.54"
"1571880807-13744","https://doi.org/10.1109/SCC.2008.63","View Article","https://ieeexplore.ieee.org/document/5990019","10.1109/WETICE.2011.14","https://doi.org/10.1109/WETICE.2011.14"
"1571797736-1741","https://doi.org/10.1109/TSC.2009.7","View Article","https://ieeexplore.ieee.org/document/8303693","10.1109/ACCESS.2018.2810062","https://doi.org/10.1109/ACCESS.2018.2810062"
"1571820017-6094","https://doi.org/10.1109/TSC.2011.7","View Article","https://ieeexplore.ieee.org/document/6895884","10.1109/ChiCC.2014.6895884","https://doi.org/10.1109/ChiCC.2014.6895884"
"1571803060-3081","https://doi.org/10.1109/TSC.2015.2453958","View Article","https://ieeexplore.ieee.org/document/7881905","10.1109/ISTEL.2016.7881905","https://doi.org/10.1109/ISTEL.2016.7881905"
"1571824545-6887","https://doi.org/10.1109/TSC.2014.2363474","View Article","https://ieeexplore.ieee.org/document/8429069","10.1109/JIOT.2018.2864300","https://doi.org/10.1109/JIOT.2018.2864300"
"1571814581-5084","https://doi.org/10.1109/TSC.2013.55","View Article","https://ieeexplore.ieee.org/document/7847015","10.1109/TrustCom.2016.0132","https://doi.org/10.1109/TrustCom.2016.0132"
"1571883057-13919","https://doi.org/10.1109/SCC.2006.116","View Article","https://ieeexplore.ieee.org/document/5959776","10.1109/WICSA.2011.38","https://doi.org/10.1109/WICSA.2011.38"
"1571834377-8623","https://doi.org/10.1109/TSC.2012.13","View Article","https://ieeexplore.ieee.org/document/6274153","10.1109/SCC.2012.60","https://doi.org/10.1109/SCC.2012.60"
"1571825772-7100","https://doi.org/10.1109/TSC.2016.2549019","View Article","https://ieeexplore.ieee.org/document/8760490","10.1109/ACCESS.2019.2928552","https://doi.org/10.1109/ACCESS.2019.2928552"
"1571839909-9596","https://doi.org/10.1109/TSC.2013.46","View Article","https://ieeexplore.ieee.org/document/7004890","10.1109/TSC.2015.2389236","https://doi.org/10.1109/TSC.2015.2389236"
"1571792846-308","https://doi.org/10.1109/TSC.2014.2361320","View Article","https://ieeexplore.ieee.org/document/7383307","10.1109/TSC.2016.2518187","https://doi.org/10.1109/TSC.2016.2518187"
"1571875332-13267","https://doi.org/10.1109/SCC.2008.11","View Article","https://ieeexplore.ieee.org/document/5557294","10.1109/SCC.2010.71","https://doi.org/10.1109/SCC.2010.71"
"1571823359-6703","https://doi.org/10.1109/TSC.2013.40","View Article","https://ieeexplore.ieee.org/document/8855412","10.1109/HPCC/SmartCity/DSS.2019.00067","https://doi.org/10.1109/HPCC/SmartCity/DSS.2019.00067"
"1571847484-10325","https://doi.org/10.1109/TSC.2009.1","View Article","https://ieeexplore.ieee.org/document/6682393","10.1109/GreenCom-iThings-CPSCom.2013.383","https://doi.org/10.1109/GreenCom-iThings-CPSCom.2013.383"
"1571877894-13493","https://doi.org/10.1109/SCC.2015.47","View Article","https://ieeexplore.ieee.org/document/8301670","10.1109/CCWC.2018.8301670","https://doi.org/10.1109/CCWC.2018.8301670"
"1571817433-5624","https://doi.org/10.1109/TSC.2016.2520932","View Article","https://ieeexplore.ieee.org/document/8412089","10.1109/ACCESS.2018.2843778","https://doi.org/10.1109/ACCESS.2018.2843778"
"1571888547-14361","https://doi.org/10.1109/SCC.2004.1358014","View Article","https://ieeexplore.ieee.org/document/1691630","10.1109/STEP.2005.35","https://doi.org/10.1109/STEP.2005.35"
"1571814497-5069","https://doi.org/10.1109/TSC.2013.55","View Article","https://ieeexplore.ieee.org/document/8481678","10.1109/ACCESS.2018.2873779","https://doi.org/10.1109/ACCESS.2018.2873779"
"1571864120-12332","https://doi.org/10.1109/TSC.2012.41","View Article","https://ieeexplore.ieee.org/document/7557522","10.1109/SCC.2016.102","https://doi.org/10.1109/SCC.2016.102"
"1571843695-9949","https://doi.org/10.1109/TSC.2016.2601094","View Article","https://ieeexplore.ieee.org/document/8788542","10.1109/ACCESS.2019.2933247","https://doi.org/10.1109/ACCESS.2019.2933247"
"1571826382-7202","https://doi.org/10.1109/TSC.2015.2444845","View Article","https://ieeexplore.ieee.org/document/7557435","10.1109/SCC.2016.14","https://doi.org/10.1109/SCC.2016.14"
"1571871807-13007","https://doi.org/10.1109/SCC.2017.46","View Article","https://ieeexplore.ieee.org/document/8247702","10.1109/ETFA.2017.8247702","https://doi.org/10.1109/ETFA.2017.8247702"
"1571793246-570","https://doi.org/10.1109/TSC.2010.44","View Article","https://ieeexplore.ieee.org/document/6821464","10.1109/CSNT.2014.123","https://doi.org/10.1109/CSNT.2014.123"
"1571832119-8233","https://doi.org/10.1109/TSC.2010.5","View Article","https://ieeexplore.ieee.org/document/6993115","10.1109/ICCICCT.2014.6993115","https://doi.org/10.1109/ICCICCT.2014.6993115"
"1571797250-1513","https://doi.org/10.1109/TSC.2014.2365797","View Article","https://ieeexplore.ieee.org/document/7776949","10.1109/TNSM.2016.2636454","https://doi.org/10.1109/TNSM.2016.2636454"
"1571855699-11351","https://doi.org/10.1109/TSC.2014.2341234","View Article","https://ieeexplore.ieee.org/document/6968986","10.1109/CloudNet.2014.6968986","https://doi.org/10.1109/CloudNet.2014.6968986"
"1571803224-3169","https://doi.org/10.1109/TSC.2016.2519898","View Article","https://ieeexplore.ieee.org/document/8735844","10.1109/JIOT.2019.2922585","https://doi.org/10.1109/JIOT.2019.2922585"
"1571824783-6927","https://doi.org/10.1109/TSC.2010.39","View Article","https://ieeexplore.ieee.org/document/6681058","10.1109/TrustCom.2013.226","https://doi.org/10.1109/TrustCom.2013.226"
"1571847715-10341","https://doi.org/10.1109/TSC.2014.2379251","View Article","https://ieeexplore.ieee.org/document/8818427","10.1109/ICWS.2019.00050","https://doi.org/10.1109/ICWS.2019.00050"
"1571877145-13413","https://doi.org/10.1109/SCC.2007.127","View Article","https://ieeexplore.ieee.org/document/4578459","10.1109/SCC.2008.137","https://doi.org/10.1109/SCC.2008.137"
"1571852351-10819","https://doi.org/10.1109/TSC.2015.2512589","View Article","https://ieeexplore.ieee.org/document/7853038","10.1109/CISP-BMEI.2016.7853038","https://doi.org/10.1109/CISP-BMEI.2016.7853038"
"1571860003-11920","https://doi.org/10.1109/TSC.2016.2587260","View Article","https://ieeexplore.ieee.org/document/8268011","10.1109/MC.2018.1151018","https://doi.org/10.1109/MC.2018.1151018"
"1571853132-10915","https://doi.org/10.1109/TSC.2011.24","View Article","https://ieeexplore.ieee.org/document/6631684","10.1109/EIDWT.2013.106","https://doi.org/10.1109/EIDWT.2013.106"
"1571876829-13387","https://doi.org/10.1109/SCC.2010.83","View Article","https://ieeexplore.ieee.org/document/6753817","10.1109/CloudCom.2013.52","https://doi.org/10.1109/CloudCom.2013.52"
"1571819574-6017","https://doi.org/10.1109/TSC.2013.8","View Article","https://ieeexplore.ieee.org/document/8025927","10.1109/JCSSE.2017.8025927","https://doi.org/10.1109/JCSSE.2017.8025927"
"1571849509-10541","https://doi.org/10.1109/TSC.2008.4","View Article","https://ieeexplore.ieee.org/document/7889368","10.1109/ICCE.2017.7889368","https://doi.org/10.1109/ICCE.2017.7889368"
"1571826556-7232","https://doi.org/10.1109/TSC.2015.2433251","View Article","https://ieeexplore.ieee.org/document/8517251","10.1109/ICAwST.2018.8517251","https://doi.org/10.1109/ICAwST.2018.8517251"
"1571885674-14141","https://doi.org/10.1109/SCC.2007.131","View Article","https://ieeexplore.ieee.org/document/7889916","10.1109/CESYS.2016.7889916","https://doi.org/10.1109/CESYS.2016.7889916"
"1571793787-918","https://doi.org/10.1109/TSC.2014.2355842","View Article","https://ieeexplore.ieee.org/document/7472151","10.1109/ICASSP.2016.7472151","https://doi.org/10.1109/ICASSP.2016.7472151"
"1571819744-6046","https://doi.org/10.1109/TSC.2015.2426186","View Article","https://ieeexplore.ieee.org/document/8186682","10.1109/ICAMMAET.2017.8186682","https://doi.org/10.1109/ICAMMAET.2017.8186682"
"1571888606-14368","https://doi.org/10.1109/SCC.2004.1358014","View Article","https://ieeexplore.ieee.org/document/6490119","10.1109/GHTCE.2012.6490119","https://doi.org/10.1109/GHTCE.2012.6490119"
"1571842282-9811","https://doi.org/10.1109/TSC.2011.57","View Article","https://ieeexplore.ieee.org/document/7195645","10.1109/ICWS.2015.110","https://doi.org/10.1109/ICWS.2015.110"
"1571798127-1806","https://doi.org/10.1109/TSC.2012.35","View Article","https://ieeexplore.ieee.org/document/7275163","10.1109/TSC.2015.2481880","https://doi.org/10.1109/TSC.2015.2481880"
"1571826156-7168","https://doi.org/10.1109/TSC.2009.20","View Article","https://ieeexplore.ieee.org/document/7019720","10.1109/IC3I.2014.7019720","https://doi.org/10.1109/IC3I.2014.7019720"
"1571795720-1131","https://doi.org/10.1109/TSC.2010.19","View Article","https://ieeexplore.ieee.org/document/6012687","10.1109/SERVICES.2011.60","https://doi.org/10.1109/SERVICES.2011.60"
"1571806547-4006","https://doi.org/10.1109/TSC.2016.2518187","View Article","https://ieeexplore.ieee.org/document/8651324","10.1109/TPDS.2019.2901467","https://doi.org/10.1109/TPDS.2019.2901467"
"1571828454-7584","https://doi.org/10.1109/TSC.2015.2475957","View Article","https://ieeexplore.ieee.org/document/8620954","10.1109/ACCESS.2019.2894188","https://doi.org/10.1109/ACCESS.2019.2894188"
