web-scraper-order,web-scraper-start-url,authors,authors-href,affiliation,topics
"1571862907-12210","https://doi.org/10.1109/SCC.2006.27","Gilbert Owusu","https://ieeexplore.ieee.org/author/37297149500","Business Modelling and Operational Transformation Practice","fuzzy logic,"
"1571830605-7958","https://doi.org/10.1109/SCC.2007.106","Tiedong Chen","https://ieeexplore.ieee.org/author/37877170900","School of Economics and Management, Beijing Jiaotong University, China","software architecture,"
"1571831699-8164","https://doi.org/10.1109/SCC.2004.1357999","L. Blanshard","https://ieeexplore.ieee.org/author/37266081200","Daresbury Lab.","Internet,"
"1571803519-3270","https://doi.org/10.1109/TSC.2015.2456889","Dongfang Zhao","https://ieeexplore.ieee.org/author/37072460200","Department of Computer Science","Big Data,"
"1571875991-13321","https://doi.org/10.1109/ICWS.2008.38","Patrick Kapahnke","https://ieeexplore.ieee.org/author/37595325400","German Research Center for Artificial Intelligence, Saarbrucken, Germany","software agents,"
"1571835264-8805","https://doi.org/10.1109/SCC.2017.45","Gang Xu","https://ieeexplore.ieee.org/author/37086128664","Inner Mongolia Engineering Lab of Cloud Computing and Service Software","network theory (graphs),"
"1571807465-4118","https://doi.org/10.1109/TSC.2016.2594782","Guillaume Babin","https://ieeexplore.ieee.org/author/37085533029","IRIT/INPT–ENSEEIHT","Web services,"
"1571828715-7628","https://doi.org/10.1109/SCC.2007.22","Axel Martens","https://ieeexplore.ieee.org/author/37412253700","T.J. Watson Res. Center","business data processing,"
"1571808309-4297","https://doi.org/10.1109/TSC.2016.2592903","Dan Lin","https://ieeexplore.ieee.org/author/37397282700","Department of Computer Science","data privacy,"
"1571849498-10540","https://doi.org/10.1109/SCC.2011.66","Nicolas Boissel-Dallier","https://ieeexplore.ieee.org/author/38271956100","null","Web services,"
"1571852121-10796","https://doi.org/10.1109/SCC.2010.78","Virendra Varshneya","https://ieeexplore.ieee.org/author/37400781800","IBM Res., Bangalore, India","business data processing,"
"1571861196-12053","https://doi.org/10.1109/SCC.2017.69","Nhat Pham","https://ieeexplore.ieee.org/author/37086025427","Auto-ID Labs and School of Computing","resource allocation,"
"1571890189-14486","https://doi.org/10.1109/ICWS.2006.34","Luc Moreau","https://ieeexplore.ieee.org/author/37302191700","Department of Electronics and Computer Science","Internet,"
"1571821177-6320","https://doi.org/10.1109/SCC.2013.47","Wenjia Zhang","https://ieeexplore.ieee.org/author/37086741886","null","Web services,"
"1571818624-5853","https://doi.org/10.1109/SCC.2016.43","Shohreh Ahvar","https://ieeexplore.ieee.org/author/38467175600","Telecom SudParis, Evry, France","virtualisation,"
"1571819562-6016","https://doi.org/10.1109/SCC.2010.45","Geetika T. Lakshmanan","https://ieeexplore.ieee.org/author/37545987600","IBM T.J. Watson Research Center","business data processing,"
"1571854834-11104","https://doi.org/10.1109/SCC.2004.1357998","Hao Pei","https://ieeexplore.ieee.org/author/37265941200","null","Internet,"
"1571797431-1620","https://doi.org/10.1109/TSC.2015.2479225","Ada Wai-Chee Fu","https://ieeexplore.ieee.org/author/37279374500","Department of Computer Science and Engineering","query processing,"
"1571799416-2202","https://doi.org/10.1109/TSC.2015.2504973","Keqing He","https://ieeexplore.ieee.org/author/37269738300","State Key Laboratory of Software Engineering","Web services,"
"1571853006-10902","https://doi.org/10.1109/SCC.2009.35","Lakshmish Ramaswamy","https://ieeexplore.ieee.org/author/37294364700","Department of Computer Science","query processing,"
"1571817794-5685","https://doi.org/10.1109/SCC.2012.48","Jun Zhang","https://ieeexplore.ieee.org/author/37540279800","R&D Center","Internet,"
"1571853242-10927","https://doi.org/10.1109/SCC.2009.22","Prashant Pradhan","https://ieeexplore.ieee.org/author/38182498300","IBM India Res. Lab., Bangalore, India","graph theory,"
"1571801894-2768","https://doi.org/10.1109/TSC.2013.32","Hengyi Jian","https://ieeexplore.ieee.org/author/38110108400","College of Computer Science, Zhejiang University, China","Web services,"
"1571839191-9464","https://doi.org/10.1109/SCC.2012.80","Junzhou Luo","https://ieeexplore.ieee.org/author/37278983300","School of Computer Science and Engineering","Internet of Things,"
"1571813880-4938","https://doi.org/10.1109/TSC.2015.2415807","Guosheng Kang","https://ieeexplore.ieee.org/author/37896930000","School of Computer Science","Web services,"
"1571863732-12298","https://doi.org/10.1109/SCC.2008.147","Li Bai","https://ieeexplore.ieee.org/author/37709465400","Shanghai Lixin University of Commerce, 201620, China","Internet of Things,"
"1571807586-4137","https://doi.org/10.1109/TSC.2009.16","Shiva Nejati","https://ieeexplore.ieee.org/author/37320349200","University of Luxembourg","program testing,"
"1571820067-6103","https://doi.org/10.1109/SCC.2017.36","Md Mahfuzer Rahman","https://ieeexplore.ieee.org/author/37086196636","University of Arkansas","Internet,"
"1571861168-12049","https://doi.org/10.1109/SCC.2017.69","Hoang Minh Nguyen","https://ieeexplore.ieee.org/author/37085733809","Auto-ID Labs and School of Computing","Internet of Things,"
"1571825432-7038","https://doi.org/10.1109/SCC.2008.54","Rainer Schuster","https://ieeexplore.ieee.org/author/37679709200","Vienna Univ. of Technol., Vienna, Austria","business data processing,"
"1571886740-14214","https://doi.org/10.1109/ICWS.2012.70","Yanghua Xiao","https://ieeexplore.ieee.org/author/37535852400","Fudan University","collaborative filtering,"
"1571824346-6859","https://doi.org/10.1109/SCC.2008.112","Muhammad Asif","https://ieeexplore.ieee.org/author/38494619500","Department of Computer and Information Science","Web services,"
"1571813586-4857","https://doi.org/10.1109/TSC.2016.2625247","Lei Zhang","https://ieeexplore.ieee.org/author/37085695083","Institute of Bio-inspired Intelligence and Mining Knowledge","data mining,"
"1571811965-4506","https://doi.org/10.1109/TSC.2016.2602861","","https://orcid.org/0000-0003-4390-3819","null","null"
"1571835847-8905","https://doi.org/10.1109/SERVICES.2007.27","Songhe Zhao","https://ieeexplore.ieee.org/author/37657581300","University of East London, UK","wireless LAN,"
"1571796535-1301","https://doi.org/10.1109/TSC.2015.2418765","Jian Wu","https://ieeexplore.ieee.org/author/37085828967","Coll. of Comput. Sci. & Technol.","recommender systems,"
"1571807835-4188","https://doi.org/10.1109/TSC.2016.2626372","Fei Gu","https://ieeexplore.ieee.org/author/37085761655","State Key Laboratory of Virtual Reality Technology and Systems","smart phones,"
"1571855388-11253","https://doi.org/10.1109/SCC.2005.111","Zhi Zhang","https://ieeexplore.ieee.org/author/37558680200","Coll. of Comput. Sci. & Technol., Huazhong Univ. of Sci. & Technol., China","Internet,"
"1571831919-8197","https://doi.org/10.1109/SCC.2007.102","Xiangxu Meng","https://ieeexplore.ieee.org/author/37280113500","School of Software","cloud computing,"
"1571860933-12027","https://doi.org/10.1109/SCC.2011.56","Kewei Duan","https://ieeexplore.ieee.org/author/38528021600","Department of Computer Science","Petri nets,"
"1571812012-4521","https://doi.org/10.1109/TSC.2015.2469292","Paula Eerola","https://ieeexplore.ieee.org/author/37086423781","CMS Program","cloud computing,"
"1571827665-7438","https://doi.org/10.1109/SCC.2004.1358061","Hao Lv","https://ieeexplore.ieee.org/author/37273747100","Dept. of Comput. Sci., Shanghai Jiao Tong Univ., China","data structures,"
"1571880989-13758","https://doi.org/10.1109/ICWS.2007.64","Yijun Yu","https://ieeexplore.ieee.org/author/37279646700","Department of Computing and Communications","security of data,"
"1571802903-3025","https://doi.org/10.1109/TSC.2013.35","Chung-Nan Lee","https://ieeexplore.ieee.org/author/37085383901","Department of Computer Science and Engineering","Kalman filters,"
"1571807959-4220","https://doi.org/10.1109/TSC.2011.58","Ee-Peng Lim","https://ieeexplore.ieee.org/author/37268509100","Living Analytics Research Centre, Singapore Management University, Singapore","social networking (online),"
"1571881563-13807","https://doi.org/10.1109/ICWS.2007.186","Daniel A. Menasce","https://ieeexplore.ieee.org/author/37272027300","George Mason University","cloud computing,"
"1571799029-2074","https://doi.org/10.1109/TSC.2016.2565470","","https://orcid.org/0000-0002-6805-9565","null","null"
"1571803003-3056","https://doi.org/10.1109/TSC.2018.2821149","Cheng Wu","https://ieeexplore.ieee.org/author/37276423900","Department of Automation","learning (artificial intelligence),"
"1571833560-8470","https://doi.org/10.1109/SCC.2016.57","Xuekai Du","https://ieeexplore.ieee.org/author/37085868192","Sch. of Comput. Sci.","cloud computing,"
"1571798178-1832","https://doi.org/10.1109/TSC.2016.2589245","","https://orcid.org/0000-0002-9439-4623","null","null"
"1571877396-13442","https://doi.org/10.1109/ICWS.2006.50","Jingyu Song","https://ieeexplore.ieee.org/author/37832884800","Chinese Academy of Sciences","Web services,"
"1571889268-14415","https://doi.org/10.1109/ECOWS.2005.21","L. Westerdahl","https://ieeexplore.ieee.org/author/37945291300","FOI Sweden","security of data,"
"1571795215-997","https://doi.org/10.1109/TSC.2015.2493732","Wil van der Aalst","https://ieeexplore.ieee.org/author/37085624585","Department of Mathematics and Computer Science","Big Data,"
"1571796098-1222","https://doi.org/10.1109/TSC.2011.39","Omer F. Rana","https://ieeexplore.ieee.org/author/37266253500","Cardiff University, UK","cloud computing,"
"1571884871-14072","https://doi.org/10.1109/ICWS.2010.13","Thierry Vidal","https://ieeexplore.ieee.org/author/37283907100","Ecole Nat. d'Ing. de Tarbes, Tarbes, France","Web services,"
"1571793619-808","https://doi.org/10.1109/TSC.2018.2865038","Calton Pu","https://ieeexplore.ieee.org/author/37086476487","College of Computing","null"
"1571856241-11544","https://doi.org/10.1109/SCC.2014.48","Benjamin Gateau","https://ieeexplore.ieee.org/author/37284974200","IT for Innovative Services department","business data processing,"
"1571798519-1943","https://doi.org/10.1109/TSC.2016.2555313","Kathy Mulder","https://ieeexplore.ieee.org/author/37085830290","Health Sciences Center","cloud computing,"
"1571891775-14651","https://doi.org/10.1109/ICWS.2005.132","Chenhui Fan","https://ieeexplore.ieee.org/author/37557303500","Dept. of Comput. & Inf. Technol.","Internet,"
"1571818054-5739","https://doi.org/10.1109/SCC.2012.61","Jinguang Gu","https://ieeexplore.ieee.org/author/37420124600","College of computer science and technology, Wuhan university of science and technology, Wuhan P.R.C","biology computing,"
"1571857545-11686","https://doi.org/10.1109/SCC.2004.1358069","Guiyi Wei","https://ieeexplore.ieee.org/author/37068327300","Coll. of Comput. Sci., Zhejiang Univ., Hangzhou","grid computing,"
"1571814647-5096","https://doi.org/10.1109/TSC.2014.2381225","Asser N. Tantawi","https://ieeexplore.ieee.org/author/37282187700","IBM T.J. Watson Research Center","cloud computing,"
"1571824874-6944","https://doi.org/10.1109/SCC.2007.73","John Bailey","https://ieeexplore.ieee.org/author/37269703500","IBM Almaden Research Center","DP management,"
"1571838518-9344","https://doi.org/10.1109/SCC.2006.61","Huajun Chen","https://ieeexplore.ieee.org/author/37281181600","Dept. of Comput. Sci.","Big Data,"
"1571800030-2370","https://doi.org/10.1109/TSC.2016.2531665","Wenhai Sun","https://ieeexplore.ieee.org/author/37085453164","Department of Computer and Information Technology","cloud computing,"
"1571846892-10252","https://doi.org/10.1109/SCC.2011.107","Ines Houidi","https://ieeexplore.ieee.org/author/37859915500","RedCAD Lab","cloud computing,"
"1571821473-6374","https://doi.org/10.1109/SCC.2014.17","Philipp Wieder","https://ieeexplore.ieee.org/author/37329466300","GWDG, University of Göttingen, Germany","cloud computing,"
"1571792717-245","https://doi.org/10.1109/TSC.2016.2533348","Nicolás Cardozo","https://ieeexplore.ieee.org/author/37074580300","Universidad de los Andes","learning (artificial intelligence),"
"1571812321-4590","https://doi.org/10.1109/TSC.2008.12","Ivan J. Jureta","https://ieeexplore.ieee.org/author/37595701200","Dept. of Business Administration","formal specification,"
"1571873125-13109","https://doi.org/10.1109/SCC.2018.00044","Robert Reynolds","https://ieeexplore.ieee.org/author/37265134000","Wayne State University","evolutionary computation,"
"1571799068-2090","https://doi.org/10.1109/TSC.2011.34","Hao Wang","https://ieeexplore.ieee.org/author/37538502900","IBM China Research Laboratory, Beijing","Web services,"
"1571807950-4217","https://doi.org/10.1109/TSC.2015.2473854","Tingru Cui","https://ieeexplore.ieee.org/author/37085681938","School of Computing and Information Techonology","computer aided instruction,"
"1571868190-12691","https://doi.org/10.1109/SCC.2008.36","Christian Werner","https://ieeexplore.ieee.org/author/37553287600","Institute of Telematics","Web services,"
"1571820000-6091","https://doi.org/10.1109/SCC.2014.10","Farnaz Dargahi","https://ieeexplore.ieee.org/author/37085426804","Concordia Inst. for Inf. Syst. Eng.","cloud computing,"
"1571831933-8200","https://doi.org/10.1109/SCC.2007.102","Lei Wu","https://ieeexplore.ieee.org/author/37535431300","Software College","cloud computing,"
"1571884987-14079","https://doi.org/10.1109/ICWS.2010.43","Frank Tung","https://ieeexplore.ieee.org/author/37542048400","Sch. of Software & Microelectron.","educational administrative data processing,"
"1571870157-12871","https://doi.org/10.1109/SCC.2010.94","Ralf Reussner","https://ieeexplore.ieee.org/author/37267719300","Karlsruhe Institute of Technology","software architecture,"
"1571840032-9606","https://doi.org/10.1109/SCC.2011.17","Yong Zhang","https://ieeexplore.ieee.org/author/37599095800","School of computer science and technology","cloud computing,"
"1571872691-13070","https://doi.org/10.1109/SCC.2004.1358040","Cuihua Xie","https://ieeexplore.ieee.org/author/37275202200","Dept. of Comput. Sci.","Internet,"
"1571807429-4102","https://doi.org/10.1109/TSC.2015.2496164","Kashif Bilal","https://ieeexplore.ieee.org/author/38093904000","Department of Computer Science and Engineering","cloud computing,"
"1571877801-13482","https://doi.org/10.1109/ICWS.2006.14","Haiyan Zhao","https://ieeexplore.ieee.org/author/37556194800","Key Laboratory of High Confidence Software Technology","formal specification,"
"1571883615-13957","https://doi.org/10.1109/ICWS.2015.69","Hitesh Tewari","https://ieeexplore.ieee.org/author/37273150300","Trinity College Dublin, Ireland","data mining,"
"1571796615-1325","https://doi.org/10.1109/TSC.2016.2587259","Jin-Hee Cho","https://ieeexplore.ieee.org/author/37402163500","Department of Computer Science","telecommunication security,"
"1571863828-12309","https://doi.org/10.1109/SCC.2006.102","Kerstin Vob","https://ieeexplore.ieee.org/author/37829254700","Paderborn University","business data processing,"
"1571797152-1481","https://doi.org/10.1109/TSC.2016.2612186","Yunyang Zhang","https://ieeexplore.ieee.org/author/37086617980","Alibaba Inc., Hangzhou, China","cloud computing,"
"1571820428-6179","https://doi.org/10.1109/SCC.2015.49","Rahul Mangharam","https://ieeexplore.ieee.org/author/37296357400","School of Engineering and Applied Science, Department of Electrical and Systems Engineering, University of Pennsylvania","medical signal processing,"
"1571798560-1957","https://doi.org/10.1109/TSC.2014.2331683","W.K. Chan","https://ieeexplore.ieee.org/author/37306509600","City University of Hong Kong","program testing,"
"1571856479-11583","https://doi.org/10.1109/SCC.2004.1358042","Tong Weiqin","https://ieeexplore.ieee.org/author/37280880800","School of Computer Engineering and Science, Shanghai University, China","cloud computing,"
"1571801969-2795","https://doi.org/10.1109/TSC.2010.9","Yang Zhang","https://ieeexplore.ieee.org/author/37405801200","State Key Laboratory of Networking and Switching Technology","Internet of Things,"
"1571893024-14763","https://doi.org/10.1109/ICWS.2008.123","Yang Fangchun","https://ieeexplore.ieee.org/author/37300815600","State Key Laboratory of Networking and Switching Technology","Internet,"
"1571870256-12882","https://doi.org/10.1109/SCC.2004.1358081","Hua Liu","https://ieeexplore.ieee.org/author/37279501000","null","Internet,"
